k,Silhouette_mean (cosine),Silhouette_mean (euclidean),ARI_mean,scaler,geometry,n_neighbors
8,0.188,0.102,0.998,Share of Total,cosine,9
8,0.188,0.1,0.886,Share of Total,cosine,18
8,0.188,0.096,0.886,Share of Top 30 (L1 Norm),cosine,18
8,0.187,0.109,0.9,L2 Normalization,cosine,16
8,0.187,0.109,0.851,L2 Normalization,cosine,17
8,0.184,0.104,0.967,Share of Top 30 (L1 Norm),cosine,6
8,0.184,0.102,0.967,Share of Total,cosine,6
8,0.183,0.109,1.0,L2 Normalization,cosine,6
8,0.183,0.097,0.87,Share of Total,cosine,16
8,0.183,0.091,0.87,Share of Top 30 (L1 Norm),cosine,16
8,0.175,0.105,0.993,TF-IDF,cosine,10
8,0.173,0.104,0.88,TF-IDF,cosine,13
8,0.173,0.103,0.941,TF-IDF,cosine,11
8,0.17,0.102,0.847,TF-IDF,cosine,12
8,0.169,0.101,0.913,TF-IDF,cosine,19
8,0.167,0.101,0.835,TF-IDF,cosine,14
8,0.165,0.099,0.983,TF-IDF,cosine,5
8,0.162,0.097,0.882,TF-IDF,cosine,8
8,0.162,0.097,0.876,TF-IDF,cosine,20
8,0.161,0.097,0.896,TF-IDF,cosine,17
8,0.159,0.096,0.873,TF-IDF,cosine,16
8,0.159,0.095,0.851,TF-IDF,cosine,18
8,0.158,0.094,0.832,Share of Total,cosine,5
8,0.158,0.089,0.832,Share of Top 30 (L1 Norm),cosine,5
8,0.156,0.096,0.906,TF-IDF,cosine,9
8,0.154,0.095,0.967,TF-IDF,cosine,7
8,0.153,0.094,0.95,TF-IDF,cosine,6
8,0.153,0.092,0.773,TF-IDF,cosine,15
8,0.133,0.082,1.0,L2 Normalization,cosine,5
9,0.221,0.127,0.96,L2 Normalization,cosine,17
9,0.218,0.126,0.947,L2 Normalization,cosine,15
9,0.215,0.117,0.944,Share of Total,cosine,15
9,0.215,0.107,0.944,Share of Top 30 (L1 Norm),cosine,15
9,0.213,0.124,0.806,L2 Normalization,cosine,20
9,0.211,0.122,0.834,L2 Normalization,cosine,19
9,0.211,0.116,0.826,Share of Total,cosine,20
9,0.211,0.112,0.826,Share of Top 30 (L1 Norm),cosine,20
9,0.208,0.116,0.866,Share of Total,cosine,14
9,0.208,0.113,0.824,Share of Total,cosine,17
9,0.208,0.105,0.866,Share of Top 30 (L1 Norm),cosine,14
9,0.208,0.105,0.824,Share of Top 30 (L1 Norm),cosine,17
9,0.207,0.12,0.926,L2 Normalization,cosine,11
9,0.205,0.122,0.739,L2 Normalization,cosine,13
9,0.204,0.113,0.873,Share of Total,cosine,19
9,0.204,0.109,0.873,Share of Top 30 (L1 Norm),cosine,19
9,0.203,0.114,0.793,Share of Total,cosine,13
9,0.203,0.103,0.793,Share of Top 30 (L1 Norm),cosine,13
9,0.202,0.108,0.944,Share of Total,cosine,10
9,0.202,0.104,0.944,Share of Top 30 (L1 Norm),cosine,10
9,0.201,0.117,0.806,L2 Normalization,cosine,14
9,0.201,0.108,0.891,Share of Total,cosine,11
9,0.201,0.102,0.891,Share of Top 30 (L1 Norm),cosine,11
9,0.2,0.117,0.97,L2 Normalization,cosine,10
9,0.2,0.117,0.872,L2 Normalization,cosine,18
9,0.2,0.11,0.876,Share of Total,cosine,18
9,0.2,0.108,0.929,Share of Total,cosine,16
9,0.2,0.104,0.876,Share of Top 30 (L1 Norm),cosine,18
9,0.2,0.098,0.929,Share of Top 30 (L1 Norm),cosine,16
9,0.197,0.114,0.78,L2 Normalization,cosine,16
9,0.197,0.109,0.893,Share of Total,cosine,9
9,0.197,0.108,0.846,Share of Total,cosine,12
9,0.197,0.106,0.893,Share of Top 30 (L1 Norm),cosine,9
9,0.197,0.098,0.846,Share of Top 30 (L1 Norm),cosine,12
9,0.195,0.117,0.725,L2 Normalization,cosine,8
9,0.195,0.115,0.846,L2 Normalization,cosine,9
9,0.195,0.112,0.859,Share of Total,cosine,8
9,0.195,0.11,0.921,Share of Total,cosine,7
9,0.195,0.106,0.859,Share of Top 30 (L1 Norm),cosine,8
9,0.195,0.105,0.921,Share of Top 30 (L1 Norm),cosine,7
9,0.194,0.113,0.827,L2 Normalization,cosine,12
9,0.193,0.115,0.941,L2 Normalization,cosine,7
9,0.186,0.11,0.825,L2 Normalization,cosine,6
9,0.184,0.108,0.946,TF-IDF,cosine,15
9,0.18,0.106,0.921,TF-IDF,cosine,16
9,0.178,0.107,0.882,TF-IDF,cosine,12
9,0.177,0.106,0.894,TF-IDF,cosine,13
9,0.175,0.105,0.886,TF-IDF,cosine,14
9,0.174,0.103,0.912,TF-IDF,cosine,20
9,0.174,0.103,0.89,TF-IDF,cosine,17
9,0.173,0.103,0.998,TF-IDF,cosine,6
9,0.171,0.102,0.848,TF-IDF,cosine,19
9,0.171,0.101,0.859,TF-IDF,cosine,18
9,0.169,0.101,0.994,TF-IDF,cosine,5
9,0.168,0.1,0.952,TF-IDF,cosine,10
9,0.167,0.099,0.871,TF-IDF,cosine,11
9,0.166,0.096,0.919,Share of Total,cosine,6
9,0.166,0.094,0.919,Share of Top 30 (L1 Norm),cosine,6
9,0.162,0.097,0.914,TF-IDF,cosine,9
9,0.158,0.095,0.845,TF-IDF,cosine,8
9,0.149,0.094,0.912,Share of Top 30 (L1 Norm),cosine,5
9,0.149,0.087,0.912,Share of Total,cosine,5
9,0.147,0.09,0.903,L2 Normalization,cosine,5
9,0.146,0.091,0.95,TF-IDF,cosine,7
10,0.216,0.124,0.938,L2 Normalization,cosine,14
10,0.214,0.125,0.941,L2 Normalization,cosine,13
10,0.21,0.121,0.925,Share of Total,cosine,14
10,0.21,0.121,0.842,L2 Normalization,cosine,11
10,0.21,0.102,0.925,Share of Top 30 (L1 Norm),cosine,14
10,0.209,0.12,0.769,L2 Normalization,cosine,12
10,0.209,0.117,0.903,Share of Total,cosine,11
10,0.209,0.116,0.865,Share of Total,cosine,12
10,0.209,0.101,0.903,Share of Top 30 (L1 Norm),cosine,11
10,0.209,0.1,0.865,Share of Top 30 (L1 Norm),cosine,12
10,0.207,0.118,0.868,Share of Total,cosine,13
10,0.207,0.101,0.868,Share of Top 30 (L1 Norm),cosine,13
10,0.206,0.114,0.934,Share of Total,cosine,10
10,0.206,0.101,0.934,Share of Top 30 (L1 Norm),cosine,10
10,0.205,0.117,0.969,L2 Normalization,cosine,10
10,0.203,0.117,0.874,Share of Total,cosine,8
10,0.203,0.104,0.874,Share of Top 30 (L1 Norm),cosine,8
10,0.202,0.12,0.662,L2 Normalization,cosine,20
10,0.202,0.117,0.859,L2 Normalization,cosine,8
10,0.2,0.116,0.89,L2 Normalization,cosine,15
10,0.199,0.11,0.819,Share of Total,cosine,15
10,0.199,0.098,0.819,Share of Top 30 (L1 Norm),cosine,15
10,0.198,0.117,0.69,L2 Normalization,cosine,9
10,0.197,0.112,0.731,Share of Total,cosine,20
10,0.197,0.106,0.731,Share of Top 30 (L1 Norm),cosine,20
10,0.195,0.109,0.698,Share of Total,cosine,17
10,0.195,0.1,0.698,Share of Top 30 (L1 Norm),cosine,17
10,0.192,0.114,0.888,L2 Normalization,cosine,16
10,0.192,0.11,0.744,Share of Total,cosine,19
10,0.192,0.102,0.744,Share of Top 30 (L1 Norm),cosine,19
10,0.191,0.112,0.89,Share of Total,cosine,7
10,0.191,0.108,0.732,Share of Total,cosine,18
10,0.191,0.106,0.821,Share of Total,cosine,16
10,0.191,0.102,0.732,Share of Top 30 (L1 Norm),cosine,18
10,0.191,0.1,0.89,Share of Top 30 (L1 Norm),cosine,7
10,0.191,0.098,0.821,Share of Top 30 (L1 Norm),cosine,16
10,0.19,0.111,0.695,L2 Normalization,cosine,17
10,0.188,0.115,0.871,L2 Normalization,cosine,19
10,0.188,0.111,0.977,L2 Normalization,cosine,6
10,0.187,0.107,0.963,Share of Total,cosine,6
10,0.187,0.103,0.963,Share of Top 30 (L1 Norm),cosine,6
10,0.184,0.103,0.767,Share of Total,cosine,9
10,0.184,0.097,0.767,Share of Top 30 (L1 Norm),cosine,9
10,0.183,0.109,0.947,L2 Normalization,cosine,7
10,0.177,0.106,0.944,L2 Normalization,cosine,18
10,0.172,0.101,0.945,TF-IDF,cosine,10
10,0.169,0.1,0.826,TF-IDF,cosine,12
10,0.168,0.101,0.914,TF-IDF,cosine,14
10,0.168,0.099,0.934,TF-IDF,cosine,9
10,0.167,0.098,0.842,TF-IDF,cosine,11
10,0.166,0.098,0.803,TF-IDF,cosine,13
10,0.164,0.099,0.956,TF-IDF,cosine,16
10,0.164,0.098,0.977,TF-IDF,cosine,6
10,0.163,0.097,0.74,TF-IDF,cosine,20
10,0.162,0.096,0.991,TF-IDF,cosine,5
10,0.162,0.095,0.955,TF-IDF,cosine,8
10,0.16,0.097,0.892,TF-IDF,cosine,15
10,0.158,0.095,0.801,TF-IDF,cosine,17
10,0.156,0.095,0.89,TF-IDF,cosine,7
10,0.155,0.093,0.881,Share of Top 30 (L1 Norm),cosine,5
10,0.155,0.087,0.881,Share of Total,cosine,5
10,0.153,0.093,0.828,L2 Normalization,cosine,5
10,0.153,0.091,0.84,TF-IDF,cosine,18
10,0.15,0.09,0.81,TF-IDF,cosine,19
11,0.218,0.126,0.938,L2 Normalization,cosine,11
11,0.209,0.119,0.883,Share of Total,cosine,11
11,0.209,0.105,0.883,Share of Top 30 (L1 Norm),cosine,11
11,0.208,0.12,0.924,L2 Normalization,cosine,12
11,0.206,0.119,0.869,Share of Total,cosine,12
11,0.206,0.102,0.869,Share of Top 30 (L1 Norm),cosine,12
11,0.204,0.117,0.795,Share of Total,cosine,9
11,0.204,0.102,0.795,Share of Top 30 (L1 Norm),cosine,9
11,0.203,0.118,0.931,L2 Normalization,cosine,8
11,0.202,0.119,0.717,L2 Normalization,cosine,9
11,0.2,0.119,0.783,L2 Normalization,cosine,15
11,0.2,0.115,0.871,Share of Total,cosine,8
11,0.2,0.104,0.871,Share of Top 30 (L1 Norm),cosine,8
11,0.198,0.117,0.912,L2 Normalization,cosine,14
11,0.197,0.111,0.857,Share of Total,cosine,13
11,0.197,0.096,0.857,Share of Top 30 (L1 Norm),cosine,13
11,0.196,0.115,0.862,L2 Normalization,cosine,13
11,0.196,0.113,0.848,Share of Total,cosine,14
11,0.196,0.096,0.848,Share of Top 30 (L1 Norm),cosine,14
11,0.191,0.11,0.905,Share of Total,cosine,10
11,0.191,0.109,0.74,Share of Total,cosine,15
11,0.191,0.095,0.74,Share of Top 30 (L1 Norm),cosine,15
11,0.191,0.092,0.905,Share of Top 30 (L1 Norm),cosine,10
11,0.19,0.111,0.805,L2 Normalization,cosine,7
11,0.19,0.11,0.915,L2 Normalization,cosine,10
11,0.189,0.112,0.969,Share of Top 30 (L1 Norm),cosine,5
11,0.189,0.106,0.969,Share of Total,cosine,5
11,0.188,0.112,0.978,L2 Normalization,cosine,5
11,0.188,0.111,0.656,L2 Normalization,cosine,17
11,0.183,0.107,0.886,Share of Total,cosine,7
11,0.183,0.103,0.702,Share of Total,cosine,17
11,0.183,0.1,0.73,Share of Total,cosine,16
11,0.183,0.097,0.702,Share of Top 30 (L1 Norm),cosine,17
11,0.183,0.095,0.73,Share of Top 30 (L1 Norm),cosine,16
11,0.183,0.093,0.886,Share of Top 30 (L1 Norm),cosine,7
11,0.182,0.103,0.679,Share of Total,cosine,18
11,0.182,0.099,0.679,Share of Top 30 (L1 Norm),cosine,18
11,0.179,0.106,0.679,Share of Total,cosine,20
11,0.179,0.094,0.679,Share of Top 30 (L1 Norm),cosine,20
11,0.177,0.106,0.74,Share of Total,cosine,19
11,0.177,0.105,0.647,L2 Normalization,cosine,19
11,0.177,0.094,0.74,Share of Top 30 (L1 Norm),cosine,19
11,0.174,0.101,0.888,Share of Total,cosine,6
11,0.174,0.095,0.888,Share of Top 30 (L1 Norm),cosine,6
11,0.171,0.103,0.96,L2 Normalization,cosine,6
11,0.169,0.103,0.83,L2 Normalization,cosine,20
11,0.167,0.1,0.915,TF-IDF,cosine,9
11,0.165,0.1,0.824,L2 Normalization,cosine,16
11,0.163,0.097,0.669,L2 Normalization,cosine,18
11,0.162,0.097,0.885,TF-IDF,cosine,8
11,0.158,0.094,0.967,TF-IDF,cosine,5
11,0.158,0.093,0.924,TF-IDF,cosine,14
11,0.157,0.093,0.881,TF-IDF,cosine,10
11,0.156,0.093,0.945,TF-IDF,cosine,6
11,0.156,0.091,0.87,TF-IDF,cosine,12
11,0.153,0.092,0.723,TF-IDF,cosine,16
11,0.152,0.09,0.844,TF-IDF,cosine,13
11,0.15,0.089,0.686,TF-IDF,cosine,19
11,0.15,0.088,0.891,TF-IDF,cosine,11
11,0.147,0.088,0.698,TF-IDF,cosine,20
11,0.145,0.089,0.728,TF-IDF,cosine,17
11,0.144,0.087,0.786,TF-IDF,cosine,18
11,0.142,0.088,0.904,TF-IDF,cosine,7
11,0.142,0.088,0.768,TF-IDF,cosine,15
12,0.203,0.117,0.98,L2 Normalization,cosine,9
12,0.196,0.113,0.98,L2 Normalization,cosine,11
12,0.196,0.112,0.685,L2 Normalization,cosine,16
12,0.192,0.108,0.919,Share of Total,cosine,9
12,0.192,0.107,0.905,Share of Total,cosine,11
12,0.192,0.091,0.919,Share of Top 30 (L1 Norm),cosine,9
12,0.192,0.09,0.905,Share of Top 30 (L1 Norm),cosine,11
12,0.19,0.109,0.81,L2 Normalization,cosine,8
12,0.189,0.11,0.906,L2 Normalization,cosine,10
12,0.189,0.11,0.857,L2 Normalization,cosine,13
12,0.189,0.109,0.821,Share of Total,cosine,13
12,0.189,0.093,0.821,Share of Top 30 (L1 Norm),cosine,13
12,0.187,0.107,0.723,Share of Total,cosine,15
12,0.187,0.106,0.863,Share of Total,cosine,10
12,0.187,0.093,0.723,Share of Top 30 (L1 Norm),cosine,15
12,0.187,0.087,0.863,Share of Top 30 (L1 Norm),cosine,10
12,0.186,0.108,0.594,L2 Normalization,cosine,20
12,0.185,0.109,0.853,Share of Total,cosine,14
12,0.185,0.092,0.853,Share of Top 30 (L1 Norm),cosine,14
12,0.183,0.108,0.847,L2 Normalization,cosine,12
12,0.183,0.108,0.722,L2 Normalization,cosine,15
12,0.183,0.108,0.706,L2 Normalization,cosine,18
12,0.181,0.107,0.807,L2 Normalization,cosine,14
12,0.179,0.104,0.609,L2 Normalization,cosine,19
12,0.179,0.103,0.908,Share of Total,cosine,12
12,0.179,0.085,0.908,Share of Top 30 (L1 Norm),cosine,12
12,0.177,0.102,0.733,Share of Total,cosine,8
12,0.177,0.097,0.591,Share of Total,cosine,20
12,0.177,0.09,0.733,Share of Top 30 (L1 Norm),cosine,8
12,0.177,0.09,0.591,Share of Top 30 (L1 Norm),cosine,20
12,0.175,0.105,1.0,L2 Normalization,cosine,5
12,0.175,0.1,0.874,L2 Normalization,cosine,7
12,0.175,0.098,0.69,Share of Total,cosine,19
12,0.175,0.091,0.69,Share of Top 30 (L1 Norm),cosine,19
12,0.173,0.102,0.976,Share of Top 30 (L1 Norm),cosine,5
12,0.173,0.1,0.976,Share of Total,cosine,5
12,0.172,0.097,0.88,Share of Total,cosine,7
12,0.172,0.085,0.88,Share of Top 30 (L1 Norm),cosine,7
12,0.169,0.1,1.0,L2 Normalization,cosine,6
12,0.169,0.098,0.878,Share of Total,cosine,6
12,0.169,0.097,0.678,Share of Total,cosine,16
12,0.169,0.096,0.736,L2 Normalization,cosine,17
12,0.169,0.09,0.878,Share of Top 30 (L1 Norm),cosine,6
12,0.169,0.085,0.678,Share of Top 30 (L1 Norm),cosine,16
12,0.163,0.093,0.649,Share of Total,cosine,17
12,0.163,0.084,0.649,Share of Top 30 (L1 Norm),cosine,17
12,0.16,0.095,0.84,TF-IDF,cosine,9
12,0.159,0.086,0.643,Share of Total,cosine,18
12,0.159,0.082,0.643,Share of Top 30 (L1 Norm),cosine,18
12,0.154,0.092,0.815,TF-IDF,cosine,10
12,0.153,0.091,0.929,TF-IDF,cosine,6
12,0.152,0.091,0.833,TF-IDF,cosine,14
12,0.152,0.091,0.802,TF-IDF,cosine,8
12,0.151,0.091,0.858,TF-IDF,cosine,12
12,0.15,0.089,0.847,TF-IDF,cosine,11
12,0.149,0.09,0.827,TF-IDF,cosine,13
12,0.149,0.09,0.77,TF-IDF,cosine,15
12,0.149,0.089,0.927,TF-IDF,cosine,5
12,0.148,0.087,0.672,TF-IDF,cosine,17
12,0.147,0.09,0.867,TF-IDF,cosine,7
12,0.146,0.087,0.662,TF-IDF,cosine,16
12,0.145,0.086,0.675,TF-IDF,cosine,20
12,0.145,0.085,0.703,TF-IDF,cosine,18
12,0.143,0.085,0.651,TF-IDF,cosine,19
13,0.181,0.105,0.778,L2 Normalization,cosine,7
13,0.18,0.105,0.754,L2 Normalization,cosine,12
13,0.18,0.098,0.809,Share of Total,cosine,11
13,0.18,0.085,0.809,Share of Top 30 (L1 Norm),cosine,11
13,0.178,0.104,0.666,L2 Normalization,cosine,15
13,0.178,0.098,0.867,Share of Total,cosine,9
13,0.178,0.084,0.867,Share of Top 30 (L1 Norm),cosine,9
13,0.177,0.101,0.745,L2 Normalization,cosine,11
13,0.177,0.101,0.554,L2 Normalization,cosine,20
13,0.177,0.101,0.549,L2 Normalization,cosine,18
13,0.177,0.1,0.813,Share of Total,cosine,12
13,0.177,0.083,0.813,Share of Top 30 (L1 Norm),cosine,12
13,0.176,0.102,0.967,Share of Total,cosine,5
13,0.176,0.102,0.658,Share of Total,cosine,15
13,0.176,0.098,0.967,Share of Top 30 (L1 Norm),cosine,5
13,0.176,0.087,0.658,Share of Top 30 (L1 Norm),cosine,15
13,0.175,0.097,0.838,Share of Total,cosine,7
13,0.175,0.097,0.799,Share of Total,cosine,10
13,0.175,0.089,0.838,Share of Top 30 (L1 Norm),cosine,7
13,0.175,0.082,0.799,Share of Top 30 (L1 Norm),cosine,10
13,0.174,0.105,0.949,L2 Normalization,cosine,5
13,0.174,0.095,0.645,Share of Total,cosine,18
13,0.174,0.088,0.645,Share of Top 30 (L1 Norm),cosine,18
13,0.173,0.094,0.673,Share of Total,cosine,19
13,0.173,0.088,0.673,Share of Top 30 (L1 Norm),cosine,19
13,0.172,0.094,0.875,Share of Total,cosine,8
13,0.172,0.083,0.875,Share of Top 30 (L1 Norm),cosine,8
13,0.171,0.099,0.65,L2 Normalization,cosine,9
13,0.171,0.097,0.895,Share of Total,cosine,6
13,0.171,0.089,0.895,Share of Top 30 (L1 Norm),cosine,6
13,0.169,0.098,0.709,L2 Normalization,cosine,10
13,0.169,0.097,0.523,L2 Normalization,cosine,16
13,0.167,0.094,0.731,Share of Total,cosine,13
13,0.167,0.082,0.731,Share of Top 30 (L1 Norm),cosine,13
13,0.166,0.098,0.953,L2 Normalization,cosine,6
13,0.166,0.091,0.585,Share of Total,cosine,20
13,0.166,0.085,0.585,Share of Top 30 (L1 Norm),cosine,20
13,0.163,0.093,0.726,Share of Total,cosine,14
13,0.163,0.08,0.726,Share of Top 30 (L1 Norm),cosine,14
13,0.162,0.094,0.808,L2 Normalization,cosine,8
13,0.162,0.089,0.608,Share of Total,cosine,16
13,0.162,0.082,0.608,Share of Top 30 (L1 Norm),cosine,16
13,0.159,0.092,0.758,L2 Normalization,cosine,19
13,0.159,0.092,0.733,L2 Normalization,cosine,13
13,0.157,0.092,0.755,L2 Normalization,cosine,14
13,0.155,0.087,0.631,Share of Total,cosine,17
13,0.155,0.078,0.631,Share of Top 30 (L1 Norm),cosine,17
13,0.152,0.089,0.765,TF-IDF,cosine,14
13,0.15,0.09,0.825,TF-IDF,cosine,9
13,0.149,0.09,0.83,TF-IDF,cosine,7
13,0.149,0.088,0.763,TF-IDF,cosine,13
13,0.148,0.089,0.772,TF-IDF,cosine,8
13,0.148,0.088,0.707,TF-IDF,cosine,15
13,0.148,0.087,0.698,TF-IDF,cosine,17
13,0.147,0.085,0.635,L2 Normalization,cosine,17
13,0.146,0.088,0.775,TF-IDF,cosine,10
13,0.146,0.087,0.819,TF-IDF,cosine,12
13,0.143,0.086,0.861,TF-IDF,cosine,6
13,0.143,0.084,0.688,TF-IDF,cosine,16
13,0.142,0.084,0.767,TF-IDF,cosine,11
13,0.139,0.08,0.676,TF-IDF,cosine,18
13,0.139,0.08,0.658,TF-IDF,cosine,19
13,0.137,0.08,0.622,TF-IDF,cosine,20
13,0.133,0.08,0.821,TF-IDF,cosine,5
14,0.177,0.104,0.785,L2 Normalization,cosine,7
14,0.176,0.102,0.727,L2 Normalization,cosine,11
14,0.167,0.097,0.964,Share of Total,cosine,5
14,0.167,0.093,0.964,Share of Top 30 (L1 Norm),cosine,5
14,0.167,0.091,0.715,Share of Total,cosine,11
14,0.167,0.078,0.715,Share of Top 30 (L1 Norm),cosine,11
14,0.166,0.097,0.842,L2 Normalization,cosine,12
14,0.166,0.094,0.904,Share of Total,cosine,7
14,0.166,0.087,0.904,Share of Top 30 (L1 Norm),cosine,7
14,0.164,0.09,0.709,Share of Total,cosine,12
14,0.164,0.074,0.709,Share of Top 30 (L1 Norm),cosine,12
14,0.161,0.097,0.909,L2 Normalization,cosine,5
14,0.16,0.093,0.784,Share of Total,cosine,6
14,0.16,0.087,0.665,Share of Total,cosine,10
14,0.16,0.085,0.784,Share of Top 30 (L1 Norm),cosine,6
14,0.16,0.075,0.665,Share of Top 30 (L1 Norm),cosine,10
14,0.158,0.088,0.682,Share of Total,cosine,14
14,0.158,0.083,0.624,Share of Total,cosine,19
14,0.158,0.078,0.624,Share of Top 30 (L1 Norm),cosine,19
14,0.158,0.076,0.682,Share of Top 30 (L1 Norm),cosine,14
14,0.157,0.093,0.674,L2 Normalization,cosine,10
14,0.157,0.091,0.862,L2 Normalization,cosine,8
14,0.157,0.088,0.787,Share of Total,cosine,9
14,0.157,0.087,0.616,Share of Total,cosine,15
14,0.157,0.075,0.787,Share of Top 30 (L1 Norm),cosine,9
14,0.157,0.075,0.616,Share of Top 30 (L1 Norm),cosine,15
14,0.156,0.093,0.686,L2 Normalization,cosine,6
14,0.153,0.091,0.685,L2 Normalization,cosine,18
14,0.153,0.085,0.872,Share of Total,cosine,8
14,0.153,0.074,0.872,Share of Top 30 (L1 Norm),cosine,8
14,0.15,0.089,0.504,L2 Normalization,cosine,13
14,0.15,0.088,0.694,L2 Normalization,cosine,9
14,0.15,0.082,0.64,Share of Total,cosine,13
14,0.15,0.071,0.64,Share of Top 30 (L1 Norm),cosine,13
14,0.146,0.087,0.802,L2 Normalization,cosine,15
14,0.146,0.081,0.602,Share of Total,cosine,20
14,0.146,0.072,0.602,Share of Top 30 (L1 Norm),cosine,20
14,0.145,0.088,0.857,TF-IDF,cosine,9
14,0.145,0.083,0.821,L2 Normalization,cosine,19
14,0.145,0.076,0.64,Share of Total,cosine,16
14,0.145,0.072,0.64,Share of Top 30 (L1 Norm),cosine,16
14,0.144,0.083,0.632,TF-IDF,cosine,17
14,0.144,0.082,0.577,L2 Normalization,cosine,14
14,0.144,0.08,0.638,Share of Total,cosine,17
14,0.144,0.071,0.638,Share of Top 30 (L1 Norm),cosine,17
14,0.143,0.087,0.788,TF-IDF,cosine,8
14,0.143,0.074,0.591,Share of Total,cosine,18
14,0.143,0.071,0.591,Share of Top 30 (L1 Norm),cosine,18
14,0.142,0.084,0.709,TF-IDF,cosine,15
14,0.141,0.087,0.814,TF-IDF,cosine,7
14,0.14,0.082,0.677,TF-IDF,cosine,14
14,0.137,0.078,0.525,L2 Normalization,cosine,17
14,0.136,0.084,0.799,TF-IDF,cosine,6
14,0.136,0.081,0.646,TF-IDF,cosine,11
14,0.135,0.082,0.717,TF-IDF,cosine,10
14,0.135,0.08,0.717,TF-IDF,cosine,13
14,0.135,0.08,0.657,TF-IDF,cosine,16
14,0.134,0.078,0.596,TF-IDF,cosine,18
14,0.133,0.08,0.732,TF-IDF,cosine,12
14,0.13,0.073,0.646,L2 Normalization,cosine,16
14,0.126,0.078,0.792,TF-IDF,cosine,5
14,0.123,0.07,0.629,L2 Normalization,cosine,20
14,0.12,0.07,0.638,TF-IDF,cosine,19
14,0.119,0.069,0.609,TF-IDF,cosine,20
